fatporahora 31.01

vd_dtgerencial	dds	dia	hora	qtd	valor
2025-07-31	5	Thursday	17:00	7	=10837/100
2025-07-31	5	Thursday	18:00	53	=78904/100
2025-07-31	5	Thursday	19:00	311	=485702/100
2025-07-31	5	Thursday	20:00	=31185/100	=309189/100
2025-07-31	5	Thursday	21:00	=38435/100	=520005/100
2025-07-31	5	Thursday	22:00	271	=228428/100
2025-07-31	5	Thursday	23:00	153	=140917/100
2025-07-31	5	Thursday	24:00	83	=40971/100
2025-07-31	5	Thursday	25:00	7	=1395/100

analítico 31.01

vd_mesadesc	vd_localizacao	itm	trn	trn_desc	prefixo	tipo	tipovenda	ano	mes	trn_dtgerencial	usr_lancou	prd	prd_desc	grp_desc	loc_desc	qtd	desconto	valorfinal	custo	itm_obs	comandaorigem	itemorigem
0541		7	153			venda integral		2025	2025-07	2025-07-31	Pedro Henrique 	239	[HH] Baldinho 6 Original 300mL	Baldes	Bar	1		=4995/100	=1613/100		0518	
0542		1	153			venda integral		2025	2025-07	2025-07-31	Francisco	319	Baldinho Spaten 4 Un. 600ml	Baldes	Bar	1		=758/10	=24934/1000			
0543		1	153			venda integral		2025	2025-07	2025-07-31	Francisco	319	Baldinho Spaten 4 Un. 600ml	Baldes	Bar	1		=758/10	=24934/1000			
0543		2	153			venda integral		2025	2025-07	2025-07-31	Kauan	286	[HH] Frango a Passarinho	Happy Hour	Cozinha 2	1		=5495/100	=15084/1000	E3	0551	[HH] Frango a Passarinho
0544		1	153			venda integral		2025	2025-07	2025-07-31	Igor	239	[HH] Baldinho 6 Original 300mL	Baldes	Bar	1		=4995/100	=1613/100			
0544		2	153			venda integral		2025	2025-07	2025-07-31	Kauan	291	[HH] Pão com filé mignon	Happy Hour	Cozinha 1	1		=3995/100		C4		
0544		3	153			venda integral		2025	2025-07	2025-07-31	Pedro Henrique 	122	Stella Artois 330ml Pure Gold	Cervejas	Bar	1		=1395/100	=3665/1000	c4		
0545		1	153			venda integral		2025	2025-07	2025-07-31	Matheus A	264	Quibe do Calaf Vegano	Pratos Individuais	Cozinha 2	1		=1495/100		C12		
0545		2	153			venda integral		2025	2025-07	2025-07-31	Matheus A	121	Spaten 600ml	Cervejas	Bar	4		=758/10	=24936/1000	balde C12		
X - Banda Lado a lado		1	153			100% desconto		2025	2025-07	2025-07-31	Marla	381	[Banda] Água sem gás	Bebidas Não Alcoólicas	Bar	15			=1656/100	Já peguei		
X - Banda Lado a lado		2	153			100% desconto		2025	2025-07	2025-07-31	Marla	109	Original 600ml	Cervejas	Bar	2	=379/10		=1395/100	mesa da banda (camarim)		
X - Banda Lado a lado		3	153			100% desconto		2025	2025-07	2025-07-31	Marla	381	[Banda] Água sem gás	Bebidas Não Alcoólicas	Bar	12			=13248/1000	Mesa D2		
X - Banda Lado a lado		4	153			100% desconto		2025	2025-07	2025-07-31	Marla	109	Original 600ml	Cervejas	Bar	4	=758/10		=279/10	mesa D2		
X - Banda Lado a lado		5	153			100% desconto		2025	2025-07	2025-07-31	Marla	24	Caipirinha Limão	Drinks Classicos	Montados	1	=2695/100					
X - Banda Lado a lado		6	153			100% desconto		2025	2025-07	2025-07-31	Marla	25	Caipiroska Limão	Drinks Classicos	Montados	1	=2695/100			mesa D5		
X - Banda Lado a lado		7	153			100% desconto		2025	2025-07	2025-07-31	Marla	381	[Banda] Água sem gás	Bebidas Não Alcoólicas	Bar	1			=1104/1000			
X - Banda Lado a lado		8	153			100% desconto		2025	2025-07	2025-07-31	Marla	106	Guaraná Zero Lata	Bebidas Não Alcoólicas	Bar	1	=795/100		=2055/1000			
X - Banda Lado a lado		9	153			100% desconto		2025	2025-07	2025-07-31	Marla	105	Guaraná Antártica Lata	Bebidas Não Alcoólicas	Bar	1	=795/100		=2448/1000			
X - Banda Lado a lado		10	153			100% desconto		2025	2025-07	2025-07-31	Marla	222	Soda Limonada	Bebidas Não Alcoólicas	Bar	2	=159/10		=522/100			
X - Banda Lado a lado		11	153			100% desconto		2025	2025-07	2025-07-31	Marla	112	Pepsi Black 350ml	Bebidas Não Alcoólicas	Bar	2	=159/10		=522/100			
X - Banda Lado a lado		12	153			100% desconto		2025	2025-07	2025-07-31	Marla	109	Original 600ml	Cervejas	Bar	8	=1516/10		=558/10	mesa D5		
X - Banda Lado a lado		13	153			100% desconto		2025	2025-07	2025-07-31	Marla	109	Original 600ml	Cervejas	Bar	4	=758/10		=279/10	mesa D2		
X - Banda Lado a lado		14	153			100% desconto		2025	2025-07	2025-07-31	Marla	371	Ordi Burguer	Sanduíches	Cozinha 1	1	=4495/100			Mesa D2|Ao Ponto		
X - Banda Lado a lado		15	153			100% desconto		2025	2025-07	2025-07-31	Marla	222	Soda Limonada	Bebidas Não Alcoólicas	Bar	1	=795/100		=261/100	Mesa D2|Copo com gelo		
X - Banda Lado a lado		16	153			100% desconto		2025	2025-07	2025-07-31	Marla	381	[Banda] Água sem gás	Bebidas Não Alcoólicas	Bar	10			=1104/100	Mesa D2		
X - Banda Lado a lado		17	153			100% desconto		2025	2025-07	2025-07-31	Marla	25	Caipiroska Limão	Drinks Classicos	Montados	1	=2695/100			mesa D2		
X - Banda Lado a lado		19	153			100% desconto		2025	2025-07	2025-07-31	Marla	109	Original 600ml	Cervejas	Bar	4	=758/10		=279/10	Mesa D2		
X - Banda Lado a lado		21	153			100% desconto		2025	2025-07	2025-07-31	Marla	109	Original 600ml	Cervejas	Bar	8	=1516/10		=558/10	MESA D2		
X - Banda Lado a lado		22	153			100% desconto		2025	2025-07	2025-07-31	mafe	109	Original 600ml	Cervejas	Bar	10	=1895/10		=6975/100			
X - Banda Lado a lado		23	153			100% desconto		2025	2025-07	2025-07-31	Marla	114	Redbull 250ml	Bebidas Não Alcoólicas	Bar	10	=1595/10		=804/10	MESA D2|Tradicional		
0547		1	153			venda integral		2025	2025-07	2025-07-31	Igor	53	Caliandra	Drinks Autorais	Montados	1		=3095/100		A7		
0547		2	153			venda integral		2025	2025-07	2025-07-31	Igor	287	[HH] Croquete de Carne 8un	Happy Hour	Cozinha 2	1		=3995/100		A7		
0547		3	153			venda integral		2025	2025-07	2025-07-31	Igor	158	[HH] Caipirinha Limão 	Happy Hour	Montados	1		=1495/100		A7		
0547		4	153			venda integral		2025	2025-07	2025-07-31	Igor	86	Água sem Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1104/1000	A7|Copo com gelo		
0547		5	153			venda integral		2025	2025-07	2025-07-31	Nayara	53	Caliandra	Drinks Autorais	Montados	1		=3095/100		A7		
0547		6	153			venda integral		2025	2025-07	2025-07-31	Nayara	73	Carne de Sol	Pratos Para Compartilhar - P/ 4 Pessoas	Cozinha 1	1		=8995/100		A7|Mandioca Frita		
0547		7	153			venda integral		2025	2025-07	2025-07-31	Marra	75	Caldinho de Feijão	Pratos Individuais	Cozinha 2	1		=1695/100		A8		
0547		8	153			venda integral		2025	2025-07	2025-07-31	Nayara	24	Caipirinha Limão	Drinks Classicos	Montados	1		=2695/100		A8		
0547		9	153			venda integral		2025	2025-07	2025-07-31	Igor	86	Água sem Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1104/1000	A7		
0548		1	153			venda integral		2025	2025-07	2025-07-31	Igor	23	Aperol Spritz	Drinks Classicos	Montados	1		=3395/100		A7		
0548		2	153			venda integral		2025	2025-07	2025-07-31	Igor	80	Quibe do Calaf	Pratos Individuais	Cozinha 2	1		=1695/100		A7		
0548		3	153			venda integral		2025	2025-07	2025-07-31	Marra	85	Água com Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1202/1000	A8|Copo com gelo|Limão espremido		
0548		4	153			venda integral		2025	2025-07	2025-07-31	Kamilla	580	Gin Tônica Tanqueray	Drinks Classicos	Montados	1		=3495/100		A8		
0549		1	153			venda integral		2025	2025-07	2025-07-31	Igor	75	Caldinho de Feijão	Pratos Individuais	Cozinha 2	1		=1695/100		A7		
0549		2	153			venda integral		2025	2025-07	2025-07-31	Igor	106	Guaraná Zero Lata	Bebidas Não Alcoólicas	Bar	1		=795/100	=2055/1000	A7|Copo com gelo		
0549		3	153			venda integral		2025	2025-07	2025-07-31	Igor	74	Torresmo de Banda	Pratos Individuais	Cozinha 2	1		=229/10		A7		
0549		4	153			venda integral		2025	2025-07	2025-07-31	Marra	85	Água com Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1202/1000	A8|Copo com gelo|Limão espremido		
0550		1	153			venda integral		2025	2025-07	2025-07-31	Kauan	291	[HH] Pão com filé mignon	Happy Hour	Cozinha 1	1		=3995/100		E3		
0550		2	153			venda integral		2025	2025-07	2025-07-31	Kauan	85	Água com Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1202/1000	E3|Copo com gelo|Limão Rodela		
0550		3	153			venda integral		2025	2025-07	2025-07-31	Kauan	239	[HH] Baldinho 6 Original 300mL	Baldes	Bar	1		=4995/100	=1613/100			
0550		4	153			100% desconto		2025	2025-07	2025-07-31	Kauan	381	[Banda] Água sem gás	Bebidas Não Alcoólicas	Bar	1			=1104/1000	E3|Copo com gelo		
0550		5	153			venda integral		2025	2025-07	2025-07-31	Kauan	85	Água com Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1202/1000			
0552		1	153			venda integral		2025	2025-07	2025-07-31	Nayara	291	[HH] Pão com filé mignon	Happy Hour	Cozinha 1	1		=3995/100		D6		
0552		2	153			venda integral		2025	2025-07	2025-07-31	Nayara	227	[HH] Chopp Brahma 300ml	Cervejas	Chopp	1		=1095/100		D6		
0552		3	153			venda integral		2025	2025-07	2025-07-31	Kauan	157	[HH] Spaten 600mL	Happy Hour	Bar	2		=299/10	=12468/1000			
0552		4	153			venda integral		2025	2025-07	2025-07-31	Kamilla	121	Spaten 600ml	Cervejas	Bar	1		=1895/100	=6234/1000	d6		
0551		1	153			venda integral		2025	2025-07	2025-07-31	Marra	290	[HH] Filé Mignon na chapa com Queijo Mussarela	Happy Hour	Cozinha 1	1		=959/10		E3|Ao ponto		
0551		3	153			venda integral		2025	2025-07	2025-07-31	Kauan	106	Guaraná Zero Lata	Bebidas Não Alcoólicas	Bar	1		=795/100	=2055/1000	E3|Copo com gelo|Laranja		
0553		1	153			com desconto		2025	2025-07	2025-07-31	Pedro Henrique 	109	Original 600ml	Cervejas	Bar	1	=1221/100	=674/100	=6975/1000	c2 cps2 camisinha		
0553		2	153			com desconto		2025	2025-07	2025-07-31	Simão	239	[HH] Baldinho 6 Original 300mL	Baldes	Bar	2	=6439/100	=3551/100	=3226/100	C2		
0553		3	153			com desconto		2025	2025-07	2025-07-31	Simão	239	[HH] Baldinho 6 Original 300mL	Baldes	Bar	1	=3219/100	=1776/100	=1613/100	c1		
0553		4	153			com desconto		2025	2025-07	2025-07-31	Marra	279	Baldinho com 6 Original 300ml	Cervejas	Baldes	1	=4121/100	=2274/100	=1613/100	C2		
0554		1	153			venda integral		2025	2025-07	2025-07-31	Simão	160	[HH] Rei Momo	Happy Hour	Preshh	1		=2295/100		A5		
0554		2	153			venda integral		2025	2025-07	2025-07-31	Simão	288	[HH] Isca de Peixe Empanado	Happy Hour	Cozinha 2	1		=6495/100		A5		
0554		3	153			venda integral		2025	2025-07	2025-07-31	Kauan	160	[HH] Rei Momo	Happy Hour	Preshh	1		=2295/100		A5		
0554		4	153			venda integral		2025	2025-07	2025-07-31	Marra	271	[HH] Caipirinha Morango	Happy Hour	Montados	1		=1495/100		A5		
0554		5	153			venda integral		2025	2025-07	2025-07-31	Marra	140	Adicional Molho		Cozinha 2	1		3	=259/10	A5| Barbecue		
0555		1	153			venda integral		2025	2025-07	2025-07-31	Simão	159	[HH] Moscow Mule	Happy Hour	Montados	1		=1495/100		A5		
0555		2	153			venda integral		2025	2025-07	2025-07-31	Kauan	159	[HH] Moscow Mule	Happy Hour	Montados	1		=1495/100		A5		
0555		3	153			venda integral		2025	2025-07	2025-07-31	Marra	271	[HH] Caipirinha Morango	Happy Hour	Montados	1		=1495/100		A5		
0555		4	153			venda integral		2025	2025-07	2025-07-31	Simão	270	Caipiroska Morango	Drinks Classicos	Montados	1		=2695/100		A5		
0555		5	153			venda integral		2025	2025-07	2025-07-31	Marra	269	Caipirinha Morango	Drinks Classicos	Montados	2		=539/10		A5		
0556		1	153			venda integral		2025	2025-07	2025-07-31	Matheus A	80	Quibe do Calaf	Pratos Individuais	Cozinha 2	1		=1695/100		C12		
0556		3	153			venda integral		2025	2025-07	2025-07-31	Matheus A	373	Classiquinho	Sanduíches	Cozinha 1	1		=3595/100		C12|Ao Ponto		
0556		4	153			venda integral		2025	2025-07	2025-07-31	Pedro Henrique 	319	Baldinho Spaten 4 Un. 600ml	Baldes	Bar	1		=758/10	=24934/1000	C12		
0556		6	153			venda integral		2025	2025-07	2025-07-31	Matheus A	299	[HH] Baldinho Spaten 4 .Un	Baldes	Bar	1		=598/10	=24934/1000	ja foi		
0557		1	153			venda integral		2025	2025-07	2025-07-31	Igor	288	[HH] Isca de Peixe Empanado	Happy Hour	Cozinha 2	1		=6495/100		a1		
0557		2	153			venda integral		2025	2025-07	2025-07-31	Marra	222	Soda Limonada	Bebidas Não Alcoólicas	Bar	1		=795/100	=261/100	A1|Limão Rodela		
0557		3	153			venda integral		2025	2025-07	2025-07-31	Marra	109	Original 600ml	Cervejas	Bar	1		=1895/100	=6975/1000	2aguas da casa A1		
0559		1	153			venda integral		2025	2025-07	2025-07-31	Marra	157	[HH] Spaten 600mL	Happy Hour	Bar	1		=1495/100	=6234/1000	E6		
0562		1	153			venda integral		2025	2025-07	2025-07-31	Kauan	159	[HH] Moscow Mule	Happy Hour	Montados	1		=1495/100		D5		
0562		2	153			venda integral		2025	2025-07	2025-07-31	Kauan	159	[HH] Moscow Mule	Happy Hour	Montados	1		=1495/100		D5		
0562		3	153			venda integral		2025	2025-07	2025-07-31	Kauan	90	Beats Senses 269ml LN	Bebidas Prontas	Bar	1		=1395/100	=669/100	D4|Copo com gelo		
0560		1	153			venda integral		2025	2025-07	2025-07-31	Igor	159	[HH] Moscow Mule	Happy Hour	Montados	1		=1495/100		C5		
0560		2	153			venda integral		2025	2025-07	2025-07-31	Igor	160	[HH] Rei Momo	Happy Hour	Preshh	1		=2295/100		C5		
0560		3	153			venda integral		2025	2025-07	2025-07-31	Francisco	299	[HH] Baldinho Spaten 4 .Un	Baldes	Bar	1		=598/10	=24934/1000	m C 5		
0561		1	153			venda integral		2025	2025-07	2025-07-31	Pedro Henrique 	85	Água com Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1202/1000	C5|Copo com gelo|Limão espremido		
0563		1	153			venda integral		2025	2025-07	2025-07-31	Igor	85	Água com Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1202/1000	A1|Copo com gelo|Limão Rodela		
0563		2	153			venda integral		2025	2025-07	2025-07-31	Francisco	371	Ordi Burguer	Sanduíches	Cozinha 1	1		=4495/100		M A1|Ao Ponto		
0563		3	153			venda integral		2025	2025-07	2025-07-31	Francisco	106	Guaraná Zero Lata	Bebidas Não Alcoólicas	Bar	1		=795/100	=2055/1000	M A 1|Copo com gelo|Laranja		
0564		1	153			venda integral		2025	2025-07	2025-07-31	Simão	287	[HH] Croquete de Carne 8un	Happy Hour	Cozinha 2	1		=3995/100		c2		
0565		1	153			venda integral		2025	2025-07	2025-07-31	Simão	271	[HH] Caipirinha Morango	Happy Hour	Montados	1		=1495/100		B4		
0565		3	153			venda integral		2025	2025-07	2025-07-31	Igor	271	[HH] Caipirinha Morango	Happy Hour	Montados	1		=1495/100		B5		
0565		5	153			venda integral		2025	2025-07	2025-07-31	Igor	151	Patagônia Bohemian Pilsener 740ml	Cervejas	Bar	1		=2595/100				
0565		6	153			venda integral		2025	2025-07	2025-07-31	Simão	151	Patagônia Bohemian Pilsener 740ml	Cervejas	Bar	1		=2595/100		B4		
0566		1	153			venda integral		2025	2025-07	2025-07-31	Simão	158	[HH] Caipirinha Limão 	Happy Hour	Montados	1		=1495/100		B4		
0566		3	153			venda integral		2025	2025-07	2025-07-31	Igor	271	[HH] Caipirinha Morango	Happy Hour	Montados	1		=1495/100		B5		
0566		5	153			venda integral		2025	2025-07	2025-07-31	Pedro Henrique 	151	Patagônia Bohemian Pilsener 740ml	Cervejas	Bar	1		=2595/100				
0567		1	153			venda integral		2025	2025-07	2025-07-31	Marra	287	[HH] Croquete de Carne 8un	Happy Hour	Cozinha 2	1		=3995/100		C10		
0567		2	153			venda integral		2025	2025-07	2025-07-31	Marra	98	Chopp Brahma 400ml	Cervejas	Chopp	1		=149/10	=119/10	C10		
0567		3	153			venda integral		2025	2025-07	2025-07-31	Igor	158	[HH] Caipirinha Limão 	Happy Hour	Montados	1		=1495/100		C10		
0567		4	153			venda integral		2025	2025-07	2025-07-31	Igor	86	Água sem Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1104/1000	C10		
0569		1	153			venda integral		2025	2025-07	2025-07-31	Marra	141	Corona Zero 330ml	Cervejas	Bar	1		=1495/100	=583/100	C10		
0569		2	153			venda integral		2025	2025-07	2025-07-31	Matheus A	141	Corona Zero 330ml	Cervejas	Bar	1		=1495/100	=583/100	C10		
0569		3	153			venda integral		2025	2025-07	2025-07-31	Matheus A	86	Água sem Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1104/1000	C10		
0568		1	153			venda integral		2025	2025-07	2025-07-31	Marra	23	Aperol Spritz	Drinks Classicos	Montados	1		=3395/100		C10		
0568		2	153			venda integral		2025	2025-07	2025-07-31	Igor	286	[HH] Frango a Passarinho	Happy Hour	Cozinha 2	1		=5495/100	=15084/1000	C10		
0568		3	153			venda integral		2025	2025-07	2025-07-31	Igor	158	[HH] Caipirinha Limão 	Happy Hour	Montados	2		=299/10		C10		
0568		4	153			venda integral		2025	2025-07	2025-07-31	Igor	159	[HH] Moscow Mule	Happy Hour	Montados	1		=1495/100		C10		
0568		5	153			venda integral		2025	2025-07	2025-07-31	Simão	369	[VV] Dose Don Luiz	Venda Volante	Venda Volante	2		=399/10				
0568		6	153			venda integral		2025	2025-07	2025-07-31	Matheus A	86	Água sem Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1104/1000			
0568		7	153			venda integral		2025	2025-07	2025-07-31	Matheus A	141	Corona Zero 330ml	Cervejas	Bar	1		=1495/100	=583/100	c2		
0568		8	153			venda integral		2025	2025-07	2025-07-31	Matheus A	122	Stella Artois 330ml Pure Gold	Cervejas	Bar	1		=1395/100	=3665/1000	c2		
0568		9	153			venda integral		2025	2025-07	2025-07-31	Kauan	85	Água com Gás 500ml	Bebidas Não Alcoólicas	Bar	2		=159/10	=2404/1000	2 copos com gelo, mesa c10|Copo com gelo|Limão Rodela|Limão espremido		
0570		1	153			venda integral		2025	2025-07	2025-07-31	Nayara	158	[HH] Caipirinha Limão 	Happy Hour	Montados	1		=1495/100		d4		
0570		2	153			venda integral		2025	2025-07	2025-07-31	Nayara	380	[HH] Porção de Pastel de Queijo	Happy Hour	Cozinha 2	1		=3995/100		D4		
0570		3	153			venda integral		2025	2025-07	2025-07-31	Kamilla	158	[HH] Caipirinha Limão 	Happy Hour	Montados	1		=1495/100		D4		
0571		1	153			venda integral		2025	2025-07	2025-07-31	Simão	372	ClassiCão	Sanduíches	Cozinha 1	1		=4495/100		Sem picles/C2|Ao Ponto		
0571		2	153			venda integral		2025	2025-07	2025-07-31	Nayara	106	Guaraná Zero Lata	Bebidas Não Alcoólicas	Bar	1		=795/100	=2055/1000	C1|Copo com gelo|Laranja		
0572		1	153			venda integral		2025	2025-07	2025-07-31	Simão	239	[HH] Baldinho 6 Original 300mL	Baldes	Bar	1		=4995/100	=1613/100	c2		
0572		2	153			venda integral		2025	2025-07	2025-07-31	Simão	372	ClassiCão	Sanduíches	Cozinha 1	1		=4495/100		Mal passadissimo/c2|Mal Passado		
0572		3	153			venda integral		2025	2025-07	2025-07-31	Igor	112	Pepsi Black 350ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=261/100	C2|Copo com gelo		
0573		1	153			venda integral		2025	2025-07	2025-07-31	Kauan	291	[HH] Pão com filé mignon	Happy Hour	Cozinha 1	1		=3995/100		D5		
0573		2	153			venda integral		2025	2025-07	2025-07-31	Kauan	109	Original 600ml	Cervejas	Bar	1		=1895/100	=6975/1000	D5 camisa 1 copo		
0573		3	153			venda integral		2025	2025-07	2025-07-31	Igor	318	Baldinho Original 4Un. 600ml	Cervejas	Baldes	1		=758/10	=27901/1000			
0574		1	153			venda integral		2025	2025-07	2025-07-31	Kauan	291	[HH] Pão com filé mignon	Happy Hour	Cozinha 1	1		=3995/100		D6		
0574		2	153			venda integral		2025	2025-07	2025-07-31	Kauan	157	[HH] Spaten 600mL	Happy Hour	Bar	2		=299/10	=12468/1000	2 copos camisa d6, vou lançar mais aí coloca no balde		
0574		3	153			venda integral		2025	2025-07	2025-07-31	Kauan	222	Soda Limonada	Bebidas Não Alcoólicas	Bar	1		=795/100	=261/100	D5|Copo com gelo|Laranja		
0576		1	153			venda integral		2025	2025-07	2025-07-31	Marra	43	Cerrado Vermelho	Drinks Autorais	Batidos	1		=3295/100		C10		
0576		2	153			venda integral		2025	2025-07	2025-07-31	Igor	158	[HH] Caipirinha Limão 	Happy Hour	Montados	2		=299/10		C10		
0576		3	153			venda integral		2025	2025-07	2025-07-31	Marra	269	Caipirinha Morango	Drinks Classicos	Montados	1		=2695/100		C10		
0576		4	153			venda integral		2025	2025-07	2025-07-31	Marra	122	Stella Artois 330ml Pure Gold	Cervejas	Bar	1		=1395/100	=3665/1000	C10		
0576		5	153			venda integral		2025	2025-07	2025-07-31	Pedro Henrique 	122	Stella Artois 330ml Pure Gold	Cervejas	Bar	1		=1395/100	=3665/1000	C10		
0576		6	153			venda integral		2025	2025-07	2025-07-31	Simão	122	Stella Artois 330ml Pure Gold	Cervejas	Bar	1		=1395/100	=3665/1000			
0576		7	153			venda integral		2025	2025-07	2025-07-31	Marra	122	Stella Artois 330ml Pure Gold	Cervejas	Bar	1		=1395/100	=3665/1000	C10		
0576		8	153			venda integral		2025	2025-07	2025-07-31	Marra	86	Água sem Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1104/1000	C10		
0577		1	153			venda integral		2025	2025-07	2025-07-31	Marra	21	Negroni	Drinks Classicos	Mexido	1		=3195/100		C10		
0578		1	153			venda integral		2025	2025-07	2025-07-31	Nayara	379	[HH] Porção de Pastel de Misto	Happy Hour	Cozinha 2	1		=3995/100		A7		
0579		1	153			venda integral		2025	2025-07	2025-07-31	Pedro Henrique 	239	[HH] Baldinho 6 Original 300mL	Baldes	Bar	1		=4995/100	=1613/100			
0580		1	153			venda integral		2025	2025-07	2025-07-31	Kauan	121	Spaten 600ml	Cervejas	Bar	1		=1895/100	=6234/1000	camusa mesa c10		
0583		1	153			venda integral		2025	2025-07	2025-07-31	Francisco	299	[HH] Baldinho Spaten 4 .Un	Baldes	Bar	1		=598/10	=24934/1000			
0583		2	153			venda integral		2025	2025-07	2025-07-31	Kamilla	319	Baldinho Spaten 4 Un. 600ml	Baldes	Bar	1		=758/10	=24934/1000			
0582		1	153			venda integral		2025	2025-07	2025-07-31	Francisco	299	[HH] Baldinho Spaten 4 .Un	Baldes	Bar	1		=598/10	=24934/1000			
0582		2	153			venda integral		2025	2025-07	2025-07-31	Francisco	290	[HH] Filé Mignon na chapa com Queijo Mussarela	Happy Hour	Cozinha 1	1		=959/10		M D 7|Ao ponto		
0582		5	153			venda integral		2025	2025-07	2025-07-31	Francisco	205	Dose Cachaça Seleta	Doses	Shot e Dose	1		=1595/100		m F 8		
0582		6	153			venda integral		2025	2025-07	2025-07-31	Marra	205	Dose Cachaça Seleta	Doses	Shot e Dose	1		=1595/100		F8		
0584		1	153			venda integral		2025	2025-07	2025-07-31	Francisco	35	Fitzgerald	Drinks Classicos	Batidos	1		=3395/100		m D 7		
0584		2	153			venda integral		2025	2025-07	2025-07-31	Francisco	85	Água com Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1202/1000	M D7|Copo com gelo|Limão Rodela		
0584		3	153			venda integral		2025	2025-07	2025-07-31	Matheus A	35	Fitzgerald	Drinks Classicos	Batidos	1		=3395/100		F8		
0584		4	153			venda integral		2025	2025-07	2025-07-31	Kamilla	35	Fitzgerald	Drinks Classicos	Batidos	1		=3395/100		f8		
0584		5	153			venda integral		2025	2025-07	2025-07-31	Simão	35	Fitzgerald	Drinks Classicos	Batidos	1		=3395/100		f8		
0584		6	153			venda integral		2025	2025-07	2025-07-31	Matheus A	35	Fitzgerald	Drinks Classicos	Batidos	1		=3395/100		f8		
0584		7	153			venda integral		2025	2025-07	2025-07-31	Matheus A	35	Fitzgerald	Drinks Classicos	Batidos	1		=3395/100		f8		
0585		1	153			venda integral		2025	2025-07	2025-07-31	Kamilla	56	Carmem Miranda	Drinks sem Álcool	Montados	1		=2295/100		d4		
0585		2	153			venda integral		2025	2025-07	2025-07-31	Kamilla	85	Água com Gás 500ml	Bebidas Não Alcoólicas	Bar	1		=795/100	=1202/1000	D4|Copo com gelo|Limão Rodela		
0588		1	153			venda integral		2025	2025-07	2025-07-31	Igor	159	[HH] Moscow Mule	Happy Hour	Montados	2		=299/10		D8		
0588		2	153			venda integral		2025	2025-07	2025-07-31	Igor	290	[HH] Filé Mignon na chapa com Queijo Mussarela	Happy Hour	Cozinha 1	1		=959/10		D8|Ao ponto		
0587		1	153			venda integral		2025	2025-07	2025-07-31	Igor	158	[HH] Caipirinha Limão 	Happy Hour	Montados	2		=299/10				
0591		1	153			venda integral		2025	2025-07	2025-07-31	Kamilla	158	[HH] Caipirinha Limão 	Happy Hour	Montados	2		=299/10		D4		
0591		2	153			venda integral		2025	2025-07	2025-07-31	Kamilla	379	[HH] Porção de Pastel de Misto	Happy Hour	Cozinha 2	1		=3995/100		D4		
0591		3	153			venda integral		2025	2025-07	2025-07-31	Marra	23	Aperol Spritz	Drinks Classicos	Montados	1		=3395/100		D3		
0591		5	153			venda integral		2025	2025-07	2025-07-31	mafe	121	Spaten 600ml	Cervejas	Bar	1		=1895/100	=6234/1000			
0590		1	153			venda integral		2025	2025-07	2025-07-31	Marra	109	Original 600ml	Cervejas	Bar	1		=1895/100	=6975/1000	A2		
0590		2	153			venda integral		2025	2025-07	2025-07-31	Marra	222	Soda Limonada	Bebidas Não Alcoólicas	Bar	1		=795/100	=261/100	Copo com gelo|Limão Rodela		
0590		3	153			venda integral		2025	2025-07	2025-07-31	Marra	69	Frango a Passarinho	Pratos Para Compartilhar - P/ 4 Pessoas	Cozinha 2	1		=6995/100	=905/100	A2		
0590		4	153			venda integral		2025	2025-07	2025-07-31	Nayara	109	Original 600ml	Cervejas	Bar	1		=1895/100	=6975/1000	A2		
0590		5	153			venda integral		2025	2025-07	2025-07-31	Marra	106	Guaraná Zero Lata	Bebidas Não Alcoólicas	Bar	1		=795/100	=2055/1000	A2|Copo com gelo|Laranja		
0590		6	153			venda integral		2025	2025-07	2025-07-31	Marra	109	Original 600ml	Cervejas	Bar	1		=1895/100	=6975/1000	A2		
0590		7	153			venda integral		2025	2025-07	2025-07-31	Marra	109	Original 600ml	Cervejas	Bar	1		=1895/100	=6975/1000			
0590		8	153			venda integral		2025	2025-07	2025-07-31	Marra	109	Original 600ml	Cervejas	Bar	1		=1895/100	=6975/1000			
0592		1	153			venda integral		2025	2025-07	2025-07-31	Igor	65	Filé com Gorgonzola	Pratos Para Compartilhar - P/ 4 Pessoas	Cozinha 1	1		=13995/100		C2		
0592		2	153			venda integral		2025	2025-07	2025-07-31	Igor	227	[HH] Chopp Brahma 300ml	Cervejas	Chopp	1		=1095/100		C2		
