name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.admin_sync_contaazul_inteligente_simple\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""admin_sync_contaazul_inteligente_simple"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_admin_sync_contaazul_inteligente_simple_4d47c99f5b07dc9b6b1baa7feae983ea
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.upsert_getin_reserva\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""upsert_getin_reserva"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_upsert_getin_reserva_313187b1e6940e4128866690bfda114a
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.exec_sql\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""exec_sql"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_exec_sql_8d3116bddd16911c4e8f744e68d8ea82
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_contaazul_v3_execucoes\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_contaazul_v3_execucoes"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_contaazul_v3_execucoes_75e92e65e153d1a7edae445c9923974c
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.trigger_auditoria\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""trigger_auditoria"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_trigger_auditoria_f1b8d35645e156a39c232213ae433b36
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.update_sync_logs_contahub_updated_at\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""update_sync_logs_contahub_updated_at"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_update_sync_logs_contahub_updated_at_da5ac28a58c8b4bb30209bf0d3d7082c
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_proximo_codigo_insumo\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_proximo_codigo_insumo"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_proximo_codigo_insumo_9d5f2f8441fb7ea7ad80f0f436b9eba4
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.limpar_valor_monetario\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""limpar_valor_monetario"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_limpar_valor_monetario_90952fdb11791db46732eace111c64d6
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.agora_brasil\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""agora_brasil"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_agora_brasil_4c166839f6254e1d1f82e9db3e5bbd35
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.executar_coleta_contaazul_v4_com_discord\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""executar_coleta_contaazul_v4_com_discord"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_executar_coleta_contaazul_v4_com_discord_207e4b68603832ac01def5361385d70f
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_nibo_background_jobs_status\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_nibo_background_jobs_status"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_nibo_background_jobs_status_ccdfb282185d63249782c288d5fe70d1
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.update_metas_negocio_timestamp\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""update_metas_negocio_timestamp"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_update_metas_negocio_timestamp_b70e513769df1c2b62b9a20ea7a04c52
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.calcular_insumos_producao\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""calcular_insumos_producao"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_calcular_insumos_producao_c8c141cda0940f1e5aea897033556e11
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.calcular_nota_execucao\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""calcular_nota_execucao"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_calcular_nota_execucao_be68420295759be13d02a28e93eca12c
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.update_daily_security_metrics\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""update_daily_security_metrics"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_update_daily_security_metrics_e5ebeab4f8aed30730870970d3293c0b
